Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR
SP1,28/02/17,Sociedad,Eibar,2,2,D,1,1,D,14,13,7,4,3,5,12,20,3,4,1,1
SP1,28/02/17,Valencia,Leganes,1,0,H,1,0,H,16,3,6,0,7,3,12,26,3,2,0,1
SP1,01/03/17,Barcelona,Sp Gijon,6,1,H,3,1,H,25,5,9,2,10,3,14,12,1,3,0,0
SP1,01/03/17,Celta,Espanol,2,2,D,2,2,D,8,8,4,2,1,3,16,8,2,2,1,0
SP1,01/03/17,Granada,Alaves,2,1,H,1,0,H,13,11,6,5,4,4,19,15,6,4,0,2
SP1,01/03/17,Osasuna,Villarreal,1,4,A,0,2,A,17,12,3,6,8,2,10,13,3,3,0,0
SP1,01/03/17,Real Madrid,Las Palmas,3,3,D,1,1,D,20,17,7,8,7,4,15,16,4,3,1,0
SP1,02/03/17,La Coruna,Ath Madrid,1,1,D,1,0,H,13,10,2,4,7,2,14,10,2,1,0,0
SP1,02/03/17,Sevilla,Ath Bilbao,1,0,H,1,0,H,14,14,4,4,6,9,16,10,6,2,0,0
SP1,03/03/17,Betis,Sociedad,2,3,A,1,2,A,12,9,5,6,7,6,18,15,4,2,0,0
SP1,04/03/17,Barcelona,Celta,5,0,H,2,0,H,19,7,9,2,10,1,10,16,1,3,0,0
SP1,04/03/17,Eibar,Real Madrid,1,4,A,0,3,A,12,12,2,7,4,4,13,14,1,1,0,0
SP1,04/03/17,Leganes,Granada,1,0,H,0,0,D,16,1,4,1,7,4,17,19,3,2,0,0
SP1,04/03/17,Villarreal,Espanol,2,0,H,1,0,H,11,8,6,2,1,1,13,18,2,2,0,0
SP1,05/03/17,Ath Bilbao,Malaga,1,0,H,0,0,D,15,8,3,2,8,2,13,18,3,5,0,0
SP1,05/03/17,Ath Madrid,Valencia,3,0,H,1,0,H,18,6,8,2,6,2,17,9,1,2,0,0
SP1,05/03/17,Las Palmas,Osasuna,5,2,H,1,2,A,16,10,8,4,5,1,7,21,4,4,0,0
SP1,05/03/17,Sp Gijon,La Coruna,0,1,A,0,1,A,9,7,2,3,6,4,11,13,4,5,0,0
SP1,06/03/17,Alaves,Sevilla,1,1,D,0,1,A,18,9,4,1,2,2,12,16,2,5,0,0
SP1,08/03/17,La Coruna,Betis,1,1,D,0,0,D,15,5,5,3,6,4,22,17,4,7,0,0
SP1,10/03/17,Espanol,Las Palmas,4,3,H,2,1,H,12,12,6,5,2,5,18,12,2,4,0,0
SP1,11/03/17,Granada,Ath Madrid,0,1,A,0,0,D,12,15,2,6,4,9,14,15,3,3,1,0
SP1,11/03/17,Malaga,Alaves,1,2,A,0,1,A,15,4,9,2,5,3,17,13,2,1,0,1
SP1,11/03/17,Sevilla,Leganes,1,1,D,1,1,D,12,12,4,4,4,1,20,20,2,3,0,0
SP1,11/03/17,Valencia,Sp Gijon,1,1,D,0,0,D,20,10,7,4,7,9,15,20,3,5,0,0
SP1,12/03/17,Celta,Villarreal,0,1,A,0,1,A,12,8,1,4,4,3,8,11,4,5,0,0
SP1,12/03/17,La Coruna,Barcelona,2,1,H,1,0,H,14,16,9,5,4,8,7,8,2,0,0,0
SP1,12/03/17,Real Madrid,Betis,2,1,H,1,1,D,14,9,4,4,8,4,8,21,1,0,0,1
SP1,12/03/17,Sociedad,Ath Bilbao,0,2,A,0,1,A,16,9,4,5,8,3,15,22,3,6,0,0
SP1,13/03/17,Osasuna,Eibar,1,1,D,0,0,D,10,14,6,7,6,6,15,14,4,4,0,0
SP1,17/03/17,Las Palmas,Villarreal,1,0,H,1,0,H,19,8,10,3,8,5,14,14,2,2,0,1
SP1,18/03/17,Alaves,Sociedad,1,0,H,1,0,H,10,10,5,2,5,8,14,13,3,3,0,1
SP1,18/03/17,Ath Bilbao,Real Madrid,1,2,A,0,1,A,12,9,5,4,5,5,1,4,1,4,0,0
SP1,18/03/17,Betis,Osasuna,2,0,H,2,0,H,9,13,5,5,5,0,12,15,0,3,0,0
SP1,18/03/17,Eibar,Espanol,1,1,D,1,0,H,16,4,4,1,6,2,12,13,2,4,0,0
SP1,19/03/17,Ath Madrid,Sevilla,3,1,H,1,0,H,15,9,8,2,2,2,16,14,4,3,0,0
SP1,19/03/17,Barcelona,Valencia,4,2,H,2,2,D,28,6,12,5,6,3,4,12,3,4,0,1
SP1,19/03/17,La Coruna,Celta,0,1,A,0,0,D,9,9,2,2,3,1,21,12,4,4,0,0
SP1,19/03/17,Leganes,Malaga,0,0,D,0,0,D,14,8,2,1,6,7,11,16,4,2,0,0
SP1,19/03/17,Sp Gijon,Granada,3,1,H,0,0,D,15,12,11,5,6,3,12,14,2,4,0,0
SP1,31/03/17,Espanol,Betis,2,1,H,0,0,D,8,10,5,3,4,4,16,14,3,2,0,0
SP1,01/04/17,Malaga,Ath Madrid,0,2,A,0,1,A,21,7,5,6,6,0,9,11,2,2,0,0
SP1,01/04/17,Osasuna,Ath Bilbao,1,2,A,0,2,A,8,9,6,4,6,3,19,9,4,2,0,0
SP1,01/04/17,Sociedad,Leganes,1,1,D,0,1,A,14,6,5,3,7,0,10,16,2,3,0,0
SP1,01/04/17,Villarreal,Eibar,2,3,A,1,0,H,15,14,7,4,11,5,9,10,4,3,0,0
SP1,02/04/17,Granada,Barcelona,1,4,A,0,1,A,7,26,5,13,1,9,15,10,1,3,1,0
SP1,02/04/17,Real Madrid,Alaves,3,0,H,1,0,H,18,12,6,3,3,3,12,16,0,2,0,0
SP1,02/04/17,Sevilla,Sp Gijon,0,0,D,0,0,D,18,8,6,2,9,5,17,13,3,4,0,0
SP1,02/04/17,Valencia,La Coruna,3,0,H,2,0,H,14,13,8,5,3,6,17,13,3,1,0,0
SP1,03/04/17,Celta,Las Palmas,3,1,H,2,0,H,13,12,6,5,4,6,15,10,3,3,0,0
SP1,04/04/17,Ath Bilbao,Espanol,2,0,H,2,0,H,13,5,5,2,5,1,19,16,1,3,0,0
SP1,04/04/17,Ath Madrid,Sociedad,1,0,H,1,0,H,20,10,8,1,6,4,18,13,0,4,0,0
SP1,04/04/17,Betis,Villarreal,0,1,A,0,0,D,15,6,3,2,5,2,12,15,2,2,0,0
SP1,05/04/17,Alaves,Osasuna,0,1,A,0,0,D,15,7,3,6,5,1,20,12,5,1,0,0
SP1,05/04/17,Barcelona,Sevilla,3,0,H,3,0,H,15,7,7,3,4,4,16,13,4,2,0,1
SP1,05/04/17,La Coruna,Granada,0,0,D,0,0,D,12,10,3,2,6,3,14,10,1,4,0,0
SP1,05/04/17,Leganes,Real Madrid,2,4,A,2,3,A,14,18,3,8,4,4,14,16,2,1,0,0
SP1,05/04/17,Sp Gijon,Malaga,0,1,A,0,1,A,14,11,5,3,7,1,12,18,2,5,0,0
SP1,06/04/17,Eibar,Las Palmas,3,1,H,2,0,H,11,8,6,6,9,2,14,12,2,5,0,0
SP1,06/04/17,Valencia,Celta,3,2,H,1,1,D,15,12,10,3,6,2,16,9,1,1,0,0
SP1,07/04/17,Villarreal,Ath Bilbao,3,1,H,1,1,D,10,11,5,5,4,5,16,16,6,3,1,0
SP1,08/04/17,Espanol,Alaves,1,0,H,0,0,D,15,9,6,0,5,3,11,13,3,3,0,0
SP1,08/04/17,Malaga,Barcelona,2,0,H,1,0,H,8,11,4,3,2,3,26,20,4,3,0,1
SP1,08/04/17,Real Madrid,Ath Madrid,1,1,D,0,0,D,20,10,6,4,6,2,12,13,2,3,0,0
SP1,08/04/17,Sevilla,La Coruna,4,2,H,3,2,H,19,9,13,4,4,2,19,15,3,3,0,0
SP1,09/04/17,Celta,Eibar,0,2,A,0,1,A,12,11,3,6,0,3,10,16,1,3,0,0
SP1,09/04/17,Granada,Valencia,1,3,A,0,2,A,21,17,5,8,5,2,9,13,2,2,0,0
SP1,09/04/17,Las Palmas,Betis,4,1,H,1,0,H,9,13,6,5,2,6,16,18,3,4,0,0
SP1,09/04/17,Osasuna,Leganes,2,1,H,1,1,D,11,17,6,2,4,8,14,14,3,4,0,0
SP1,10/04/17,Sociedad,Sp Gijon,3,1,H,2,0,H,20,10,7,3,7,4,20,19,1,5,0,0
SP1,14/04/17,Ath Bilbao,Las Palmas,5,1,H,3,1,H,18,8,7,2,14,5,22,10,1,2,0,0
SP1,15/04/17,Ath Madrid,Osasuna,3,0,H,1,0,H,19,3,8,0,5,2,11,14,1,5,0,0
SP1,15/04/17,Barcelona,Sociedad,3,2,H,3,2,H,16,14,9,7,5,4,15,17,3,2,0,0
SP1,15/04/17,La Coruna,Malaga,2,0,H,0,0,D,11,11,4,3,1,4,15,17,3,4,0,0
SP1,15/04/17,Sp Gijon,Real Madrid,2,3,A,1,1,D,4,18,2,6,4,8,17,12,5,1,0,0
SP1,16/04/17,Betis,Eibar,2,0,H,1,0,H,6,10,4,3,4,6,15,19,4,4,0,0
SP1,16/04/17,Granada,Celta,0,3,A,0,1,A,17,15,4,4,8,1,17,9,5,2,0,0
SP1,16/04/17,Leganes,Espanol,0,1,A,0,0,D,15,7,5,2,5,1,20,14,1,1,0,0
SP1,16/04/17,Valencia,Sevilla,0,0,D,0,0,D,14,10,3,2,4,2,19,20,3,2,0,0
SP1,17/04/17,Alaves,Villarreal,2,1,H,2,0,H,11,11,5,5,5,11,8,13,2,4,0,0
SP1,21/04/17,Sevilla,Granada,2,0,H,1,0,H,28,9,12,2,7,2,18,11,1,2,0,0
SP1,22/04/17,Espanol,Ath Madrid,0,1,A,0,0,D,10,13,2,3,5,3,13,10,3,2,0,0
SP1,22/04/17,Malaga,Valencia,2,0,H,2,0,H,10,13,4,2,7,6,16,13,3,3,0,0
SP1,22/04/17,Osasuna,Sp Gijon,2,2,D,1,0,H,7,12,1,4,1,5,25,10,3,4,0,0
SP1,22/04/17,Villarreal,Leganes,2,1,H,0,0,D,11,8,5,4,3,8,9,19,1,3,0,0
SP1,23/04/17,Celta,Betis,0,1,A,0,0,D,8,17,4,6,5,6,16,15,3,5,0,0
SP1,23/04/17,Las Palmas,Alaves,1,1,D,1,0,H,14,12,3,5,3,9,16,14,4,1,1,0
SP1,23/04/17,Real Madrid,Barcelona,2,3,A,1,1,D,22,16,14,9,7,4,13,8,2,2,1,0
SP1,23/04/17,Sociedad,La Coruna,1,0,H,1,0,H,17,5,3,1,11,1,16,16,1,3,0,0
SP1,24/04/17,Eibar,Ath Bilbao,0,1,A,0,0,D,7,9,2,3,5,5,15,9,4,2,1,0
SP1,25/04/17,Ath Madrid,Villarreal,0,1,A,0,0,D,23,6,9,2,5,1,15,16,2,6,0,0
SP1,25/04/17,Granada,Malaga,0,2,A,0,0,D,3,17,1,6,2,4,22,13,5,0,0,0
SP1,25/04/17,Sp Gijon,Espanol,1,1,D,1,0,H,16,14,6,5,7,2,9,11,1,2,0,0
SP1,26/04/17,Barcelona,Osasuna,7,1,H,2,0,H,19,3,9,2,10,1,3,7,0,0,0,0
SP1,26/04/17,La Coruna,Real Madrid,2,6,A,1,3,A,19,22,7,11,4,5,12,5,3,1,0,0
SP1,26/04/17,Leganes,Las Palmas,3,0,H,0,0,D,16,7,5,0,6,3,14,17,1,0,0,0
SP1,26/04/17,Valencia,Sociedad,2,3,A,0,2,A,14,8,3,2,2,3,15,21,4,3,0,0
SP1,27/04/17,Alaves,Eibar,0,0,D,0,0,D,14,6,4,4,3,2,13,14,4,2,0,1
SP1,27/04/17,Ath Bilbao,Betis,2,1,H,0,0,D,18,9,9,3,11,1,10,17,1,3,0,0
SP1,27/04/17,Sevilla,Celta,2,1,H,0,0,D,16,10,5,1,5,1,20,18,1,2,0,1
SP1,28/04/17,Villarreal,Sp Gijon,3,1,H,1,0,H,18,14,6,7,4,7,9,10,2,1,0,0
SP1,29/04/17,Espanol,Barcelona,0,3,A,0,0,D,6,15,3,9,4,5,19,18,3,0,0,0
SP1,29/04/17,Las Palmas,Ath Madrid,0,5,A,0,3,A,15,8,3,7,7,1,6,13,4,4,1,0
SP1,29/04/17,Real Madrid,Valencia,2,1,H,1,0,H,20,9,5,2,2,3,13,10,3,4,0,0
SP1,29/04/17,Sociedad,Granada,2,1,H,1,0,H,13,5,5,3,7,1,14,16,0,3,0,0
SP1,30/04/17,Betis,Alaves,1,4,A,1,0,H,11,9,3,5,4,0,14,16,1,5,0,0
SP1,30/04/17,Celta,Ath Bilbao,0,3,A,0,1,A,5,22,0,12,0,11,8,11,1,1,0,0
SP1,30/04/17,Eibar,Leganes,2,0,H,0,0,D,9,12,5,1,2,11,12,9,1,1,0,0
SP1,30/04/17,Osasuna,La Coruna,2,2,D,1,1,D,16,15,5,5,7,7,9,11,2,3,0,0
SP1,01/05/17,Malaga,Sevilla,4,2,H,1,1,D,11,9,5,4,1,3,14,18,3,5,0,0
SP1,05/05/17,Sevilla,Sociedad,1,1,D,1,0,H,11,9,3,3,10,3,20,10,4,3,0,1
SP1,06/05/17,Ath Madrid,Eibar,1,0,H,0,0,D,14,7,5,3,6,5,6,10,3,3,1,0
SP1,06/05/17,Barcelona,Villarreal,4,1,H,2,1,H,20,8,8,4,4,3,10,13,2,4,0,0
SP1,06/05/17,Granada,Real Madrid,0,4,A,0,4,A,13,16,3,8,6,3,14,8,1,0,0,0
SP1,06/05/17,Sp Gijon,Las Palmas,1,0,H,0,0,D,16,8,3,2,5,4,19,15,4,3,0,0
SP1,07/05/17,Alaves,Ath Bilbao,1,0,H,0,0,D,9,20,3,6,3,10,14,11,1,4,0,0
SP1,07/05/17,La Coruna,Espanol,1,2,A,0,2,A,21,9,5,3,12,4,10,14,1,2,0,0
SP1,07/05/17,Malaga,Celta,3,0,H,1,0,H,14,5,8,2,2,1,13,18,2,4,0,0
SP1,07/05/17,Valencia,Osasuna,4,1,H,2,0,H,19,9,8,4,9,2,15,11,3,2,0,0
SP1,08/05/17,Leganes,Betis,4,0,H,2,0,H,6,13,4,3,2,2,18,13,3,0,0,0
SP1,13/05/17,Espanol,Valencia,0,1,A,0,0,D,15,9,3,3,7,2,19,14,0,4,0,0
SP1,13/05/17,Osasuna,Granada,2,1,H,1,1,D,19,9,7,3,8,3,11,9,1,3,0,0
SP1,14/05/17,Alaves,Celta,3,1,H,3,0,H,11,15,4,4,4,4,11,13,1,3,0,0
SP1,14/05/17,Ath Bilbao,Leganes,1,1,D,1,0,H,15,5,6,2,10,1,12,8,2,7,0,0
SP1,14/05/17,Betis,Ath Madrid,1,1,D,0,0,D,13,5,5,2,3,5,7,16,4,4,0,0
SP1,14/05/17,Eibar,Sp Gijon,0,1,A,0,1,A,10,11,2,4,5,6,9,10,2,2,0,0
SP1,14/05/17,Las Palmas,Barcelona,1,4,A,0,2,A,11,11,5,5,3,6,13,15,0,1,0,0
SP1,14/05/17,Real Madrid,Sevilla,4,1,H,2,0,H,14,11,7,6,4,5,14,19,4,2,0,0
SP1,14/05/17,Sociedad,Malaga,2,2,D,1,1,D,15,9,5,4,9,3,10,16,1,2,0,0
SP1,14/05/17,Villarreal,La Coruna,0,0,D,0,0,D,21,3,4,1,11,3,15,21,2,4,0,0
SP1,17/05/17,Celta,Real Madrid,1,4,A,0,1,A,17,13,6,8,4,6,17,9,4,2,1,0
SP1,19/05/17,Granada,Espanol,1,2,A,1,2,A,16,5,7,3,3,3,12,9,0,3,0,0
SP1,20/05/17,La Coruna,Las Palmas,3,0,H,3,0,H,9,13,5,4,0,9,25,14,4,2,0,1
SP1,20/05/17,Leganes,Alaves,1,1,D,0,0,D,15,17,4,5,8,4,9,14,0,1,0,0
SP1,20/05/17,Sevilla,Osasuna,5,0,H,3,0,H,17,5,7,2,1,1,11,8,3,1,0,0
SP1,20/05/17,Sp Gijon,Betis,2,2,D,1,1,D,11,21,5,9,2,3,15,14,0,2,0,0
SP1,21/05/17,Ath Madrid,Ath Bilbao,3,1,H,2,0,H,12,16,4,1,2,5,13,11,2,0,0,0
SP1,21/05/17,Barcelona,Eibar,4,2,H,0,1,A,18,6,11,4,10,4,3,16,1,2,0,1
SP1,21/05/17,Celta,Sociedad,2,2,D,0,0,D,13,18,5,8,3,7,8,17,2,1,0,0
SP1,21/05/17,Malaga,Real Madrid,0,2,A,0,1,A,22,16,6,8,9,7,6,9,2,0,0,0
SP1,21/05/17,Valencia,Villarreal,1,3,A,0,1,A,16,14,5,6,9,0,15,10,2,2,0,0
