Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR
D1,17/03/2023,19:30,M'gladbach,Werder Bremen,2,2,D,0,0,D,21,6,9,3,6,5,9,12,1,1,0,0
D1,18/03/2023,14:30,Augsburg,Schalke 04,1,1,D,0,0,D,9,13,3,5,9,6,11,14,4,4,1,0
D1,18/03/2023,14:30,Bochum,RB Leipzig,1,0,H,0,0,D,8,21,2,8,2,7,10,8,2,3,0,0
D1,18/03/2023,14:30,Hoffenheim,Hertha,3,1,H,2,0,H,15,11,7,5,8,9,10,11,0,3,1,0
D1,18/03/2023,14:30,Stuttgart,Wolfsburg,0,1,A,0,0,D,12,9,2,3,3,8,10,8,1,0,0,0
D1,18/03/2023,17:30,Dortmund,FC Koln,6,1,H,4,1,H,11,11,8,5,1,6,7,10,1,0,0,0
D1,19/03/2023,14:30,Union Berlin,Ein Frankfurt,2,0,H,0,0,D,14,19,3,4,3,7,19,15,3,2,0,0
D1,19/03/2023,16:30,Leverkusen,Bayern Munich,2,1,H,0,1,A,12,11,6,6,5,3,10,11,2,3,0,0
D1,19/03/2023,18:30,Mainz,Freiburg,1,1,D,0,0,D,10,11,6,5,3,5,18,10,2,3,0,0
D1,31/03/2023,19:30,Ein Frankfurt,Bochum,1,1,D,1,1,D,18,8,7,2,15,2,14,13,3,2,0,0
D1,01/04/2023,14:30,Freiburg,Hertha,1,1,D,0,0,D,16,10,8,3,2,2,7,11,1,1,0,0
D1,01/04/2023,14:30,RB Leipzig,Mainz,0,3,A,0,1,A,12,19,3,7,3,4,13,20,3,3,0,0
D1,01/04/2023,14:30,Schalke 04,Leverkusen,0,3,A,0,0,D,12,18,3,10,7,5,20,13,2,1,0,0
D1,01/04/2023,14:30,Union Berlin,Stuttgart,3,0,H,0,0,D,13,17,5,8,3,5,11,12,1,1,0,0
D1,01/04/2023,14:30,Wolfsburg,Augsburg,2,2,D,0,2,A,23,5,5,2,4,7,9,15,3,2,0,0
D1,01/04/2023,17:30,Bayern Munich,Dortmund,4,2,H,3,0,H,16,10,9,4,6,2,11,7,1,1,0,0
D1,02/04/2023,14:30,FC Koln,M'gladbach,0,0,D,0,0,D,12,8,5,2,11,1,18,8,3,3,0,0
D1,02/04/2023,16:30,Werder Bremen,Hoffenheim,1,2,A,0,0,D,12,8,5,2,1,6,11,16,3,4,0,0
D1,08/04/2023,14:30,Augsburg,FC Koln,1,3,A,1,2,A,13,11,1,5,6,1,5,11,3,4,0,0
D1,08/04/2023,14:30,Dortmund,Union Berlin,2,1,H,1,0,H,14,7,6,2,8,0,8,11,5,2,0,0
D1,08/04/2023,14:30,Freiburg,Bayern Munich,0,1,A,0,0,D,10,23,2,8,2,6,10,14,2,2,0,0
D1,08/04/2023,14:30,Leverkusen,Ein Frankfurt,3,1,H,2,0,H,13,9,8,3,2,5,9,13,1,5,0,0
D1,08/04/2023,14:30,Mainz,Werder Bremen,2,2,D,0,0,D,16,9,10,4,1,2,11,22,1,5,0,0
D1,08/04/2023,17:30,Hertha,RB Leipzig,0,1,A,0,1,A,11,18,1,6,4,4,12,13,4,3,0,0
D1,09/04/2023,14:30,M'gladbach,Wolfsburg,2,0,H,1,0,H,13,9,6,2,5,8,12,11,0,1,0,0
D1,09/04/2023,16:30,Bochum,Stuttgart,2,3,A,0,1,A,11,14,5,7,7,4,12,8,3,3,0,0
D1,09/04/2023,18:30,Hoffenheim,Schalke 04,2,0,H,1,0,H,15,10,4,3,9,8,14,13,3,0,0,0
D1,14/04/2023,19:30,Schalke 04,Hertha,5,2,H,2,1,H,14,11,7,5,7,8,12,19,2,3,0,0
D1,15/04/2023,14:30,Bayern Munich,Hoffenheim,1,1,D,1,0,H,22,4,7,3,13,4,7,10,2,1,0,0
D1,15/04/2023,14:30,FC Koln,Mainz,1,1,D,0,1,A,12,5,4,1,3,3,10,15,3,2,0,0
D1,15/04/2023,14:30,RB Leipzig,Augsburg,3,2,H,3,1,H,13,14,6,3,3,5,8,11,2,3,0,0
D1,15/04/2023,14:30,Stuttgart,Dortmund,3,3,D,0,2,A,12,15,5,6,5,7,7,14,5,3,1,0
D1,15/04/2023,17:30,Ein Frankfurt,M'gladbach,1,1,D,0,1,A,16,4,5,2,10,2,16,5,1,2,0,0
D1,16/04/2023,14:30,Werder Bremen,Freiburg,1,2,A,0,0,D,13,6,5,3,5,2,13,12,2,3,0,0
D1,16/04/2023,16:30,Union Berlin,Bochum,1,1,D,1,0,H,10,14,2,8,5,7,10,7,2,1,1,0
D1,16/04/2023,18:30,Wolfsburg,Leverkusen,0,0,D,0,0,D,11,13,3,4,2,6,10,17,0,5,0,0
D1,21/04/2023,19:30,Augsburg,Stuttgart,1,1,D,1,0,H,4,6,1,3,1,3,17,12,5,3,0,0
D1,22/04/2023,14:30,Bochum,Wolfsburg,1,5,A,0,3,A,23,15,6,7,10,3,11,8,3,3,0,0
D1,22/04/2023,14:30,Hertha,Werder Bremen,2,4,A,0,2,A,13,11,5,4,8,4,11,12,2,2,0,0
D1,22/04/2023,14:30,Hoffenheim,FC Koln,1,3,A,0,2,A,11,14,4,7,2,5,11,11,1,2,0,0
D1,22/04/2023,14:30,Mainz,Bayern Munich,3,1,H,0,1,A,13,11,4,2,2,7,14,6,2,0,0,0
D1,22/04/2023,17:30,Dortmund,Ein Frankfurt,4,0,H,3,0,H,14,9,7,2,5,2,10,13,2,3,0,0
D1,23/04/2023,14:30,Freiburg,Schalke 04,4,0,H,2,0,H,25,10,12,4,6,5,9,10,1,2,0,0
D1,23/04/2023,16:30,Leverkusen,RB Leipzig,2,0,H,1,0,H,8,26,6,8,0,9,10,9,3,5,0,1
D1,23/04/2023,18:30,M'gladbach,Union Berlin,0,1,A,0,0,D,8,14,4,4,2,2,10,12,3,2,0,0
D1,28/04/2023,19:30,Bochum,Dortmund,1,1,D,1,1,D,10,21,4,6,4,11,13,9,1,2,0,0
D1,29/04/2023,14:30,Ein Frankfurt,Augsburg,1,1,D,1,0,H,7,9,1,3,5,7,6,11,2,2,0,0
D1,29/04/2023,14:30,FC Koln,Freiburg,0,1,A,0,0,D,21,12,8,6,9,6,15,7,1,1,0,0
D1,29/04/2023,14:30,RB Leipzig,Hoffenheim,1,0,H,1,0,H,16,5,2,2,7,1,9,14,0,2,0,0
D1,29/04/2023,14:30,Stuttgart,M'gladbach,2,1,H,1,0,H,18,9,5,4,5,8,11,14,2,2,0,1
D1,29/04/2023,14:30,Union Berlin,Leverkusen,0,0,D,0,0,D,7,8,1,2,6,4,9,8,1,1,0,0
D1,29/04/2023,17:30,Schalke 04,Werder Bremen,2,1,H,0,1,A,21,11,10,1,11,3,9,17,4,3,0,0
D1,30/04/2023,14:30,Bayern Munich,Hertha,2,0,H,0,0,D,25,2,9,1,18,1,5,8,2,0,0,0
D1,30/04/2023,16:30,Wolfsburg,Mainz,3,0,H,3,0,H,10,10,4,2,3,5,6,10,1,3,0,0
D1,05/05/2023,19:30,Leverkusen,FC Koln,1,2,A,1,2,A,14,7,4,5,9,2,8,13,1,6,0,0
D1,05/05/2023,19:30,Mainz,Schalke 04,2,3,A,0,1,A,9,15,4,10,7,6,12,10,4,1,0,0
D1,06/05/2023,14:30,Augsburg,Union Berlin,1,0,H,0,0,D,11,12,3,4,3,7,10,14,2,2,0,0
D1,06/05/2023,14:30,Freiburg,RB Leipzig,0,1,A,0,0,D,5,13,2,6,3,3,9,11,2,4,0,0
D1,06/05/2023,14:30,Hertha,Stuttgart,2,1,H,2,1,H,7,16,3,4,3,5,9,19,4,1,0,0
D1,06/05/2023,14:30,Hoffenheim,Ein Frankfurt,3,1,H,3,0,H,8,19,5,6,1,11,17,14,2,4,1,0
D1,06/05/2023,14:30,M'gladbach,Bochum,2,0,H,1,0,H,25,14,9,3,11,3,7,13,2,1,0,0
D1,06/05/2023,17:30,Werder Bremen,Bayern Munich,1,2,A,0,0,D,12,12,2,4,1,11,14,11,2,1,0,0
D1,07/05/2023,16:30,Dortmund,Wolfsburg,6,0,H,3,0,H,20,10,10,3,10,6,11,14,0,1,0,0
D1,12/05/2023,19:30,FC Koln,Hertha,5,2,H,3,2,H,28,9,15,3,12,3,11,14,2,7,0,0
D1,13/05/2023,14:30,Bayern Munich,Schalke 04,6,0,H,2,0,H,23,8,14,0,4,3,10,10,0,3,0,0
D1,13/05/2023,14:30,Bochum,Augsburg,3,2,H,1,1,D,15,12,8,2,7,7,13,16,3,2,0,0
D1,13/05/2023,14:30,Ein Frankfurt,Mainz,3,0,H,2,0,H,17,10,7,4,5,1,4,10,1,3,0,0
D1,13/05/2023,14:30,Union Berlin,Freiburg,4,2,H,3,0,H,10,13,4,8,1,7,18,13,3,1,0,0
D1,13/05/2023,14:30,Wolfsburg,Hoffenheim,2,1,H,1,0,H,8,10,3,2,3,7,17,12,2,2,0,0
D1,13/05/2023,17:30,Dortmund,M'gladbach,5,2,H,4,0,H,33,13,13,8,10,4,10,12,0,2,0,0
D1,14/05/2023,14:30,Stuttgart,Leverkusen,1,1,D,0,0,D,9,12,1,3,7,3,7,14,3,4,0,0
D1,14/05/2023,16:30,RB Leipzig,Werder Bremen,2,1,H,0,0,D,20,6,7,2,3,2,12,20,2,5,0,0
D1,19/05/2023,19:30,Freiburg,Wolfsburg,2,0,H,0,0,D,16,9,7,2,4,4,15,16,1,3,1,0
D1,20/05/2023,14:30,Hertha,Bochum,1,1,D,0,0,D,14,17,4,6,9,5,7,10,1,1,0,0
D1,20/05/2023,14:30,Hoffenheim,Union Berlin,4,2,H,2,1,H,10,20,5,4,1,5,15,15,4,5,0,0
D1,20/05/2023,14:30,Schalke 04,Ein Frankfurt,2,2,D,1,1,D,11,6,4,3,8,3,11,16,3,4,0,0
D1,20/05/2023,14:30,Werder Bremen,FC Koln,1,1,D,0,1,A,13,13,6,4,4,9,10,9,4,2,0,0
D1,20/05/2023,17:30,Bayern Munich,RB Leipzig,1,3,A,1,0,H,17,16,4,8,7,2,8,11,1,1,0,0
D1,21/05/2023,14:30,Mainz,Stuttgart,1,4,A,1,1,D,9,8,6,6,6,3,18,11,3,1,0,0
D1,21/05/2023,16:30,Augsburg,Dortmund,0,3,A,0,0,D,4,28,1,10,3,8,12,9,3,3,1,0
D1,21/05/2023,18:30,Leverkusen,M'gladbach,2,2,D,2,0,H,13,9,6,5,2,3,12,15,3,3,1,0
D1,27/05/2023,14:30,Bochum,Leverkusen,3,0,H,2,0,H,10,11,5,2,2,5,12,12,5,5,0,1
D1,27/05/2023,14:30,Dortmund,Mainz,2,2,D,0,2,A,30,10,12,4,6,3,5,14,1,1,0,0
D1,27/05/2023,14:30,Ein Frankfurt,Freiburg,2,1,H,0,1,A,14,13,8,7,3,6,13,10,4,2,0,0
D1,27/05/2023,14:30,FC Koln,Bayern Munich,1,2,A,0,1,A,9,11,3,3,7,3,11,8,3,0,0,0
D1,27/05/2023,14:30,M'gladbach,Augsburg,2,0,H,2,0,H,17,9,7,3,4,4,5,19,0,1,0,1
D1,27/05/2023,14:30,RB Leipzig,Schalke 04,4,2,H,2,1,H,19,16,12,4,4,5,13,11,2,2,0,0
D1,27/05/2023,14:30,Stuttgart,Hoffenheim,1,1,D,0,0,D,19,8,4,2,9,2,12,10,0,0,0,0
D1,27/05/2023,14:30,Union Berlin,Werder Bremen,1,0,H,0,0,D,16,7,4,4,15,1,9,10,1,3,0,0
D1,27/05/2023,14:30,Wolfsburg,Hertha,1,2,A,1,0,H,19,9,9,5,7,3,9,18,1,5,0,0
